YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,10,22,4,UA,1078,N12221,10721,11618,555,617,22,16,633,80,71,47,200,720,8,715,728,13,0,0,,,,,,
2015,7,7,2,OO,6354,N495CA,DEN,FCA,1405,1413,8,11,1424,134,140,125,752,1629,4,1619,1633,14,0,0,,,,,,
2015,10,20,2,DL,1431,N3744F,13487,13495,1000,955,-5,16,1011,161,149,130,1039,1221,3,1241,1224,-17,0,0,,,,,,
2015,12,5,6,EV,4912,N872AS,ATL,CAE,1610,1608,-2,13,1621,54,46,30,192,1651,3,1704,1654,-10,0,0,,,,,,
2015,3,14,6,WN,2485,N249WN,SJC,SNA,1525,1523,-2,6,1529,75,66,56,342,1625,4,1640,1629,-11,0,0,,,,,,
2015,9,29,2,AA,394,N3BYAA,ORD,LGA,715,838,83,21,859,135,123,99,733,1138,3,1030,1141,71,0,0,,0,0,71,0,0
2015,2,10,2,EV,4253,N11109,CAE,IAH,1725,1716,-9,11,1727,174,149,134,878,1841,4,1919,1845,-34,0,0,,,,,,
2015,5,6,3,DL,963,N347NB,DTW,DCA,2150,2147,-3,10,2157,90,75,62,405,2259,3,2320,2302,-18,0,0,,,,,,
2015,3,25,3,US,1821,N760US,CLT,DTW,1635,1633,-2,35,1708,111,128,85,500,1833,8,1826,1841,15,0,0,,15,0,0,0,0
2015,11,3,2,WN,1989,N487WN,ATL,SAT,2040,2044,4,14,2058,160,141,124,874,2202,3,2220,2205,-15,0,0,,,,,,
2015,9,10,4,WN,2460,N942WN,PDX,PHX,625,622,-3,17,639,155,155,129,1009,848,9,900,857,-3,0,0,,,,,,
2015,10,30,5,OO,6370,N924SW,11292,11648,1121,1121,0,14,1135,144,134,117,752,1332,3,1345,1335,-10,0,0,,,,,,
2015,1,24,6,F9,783,N953FR,DEN,LAS,1840,1836,-4,12,1848,112,102,81,628,1909,9,1932,1918,-14,0,0,,,,,,
2015,6,26,5,DL,1265,N926AT,ATL,SAV,1230,1229,-1,12,1241,64,57,41,214,1322,4,1334,1326,-8,0,0,,,,,,
2015,9,9,3,UA,252,N211UA,HNL,IAH,1920,2010,50,18,2028,461,437,413,3904,821,6,801,827,26,0,0,,0,0,26,0,0
2015,9,17,4,EV,4965,N713EV,ATL,HPN,939,933,-6,10,943,131,130,113,780,1136,7,1150,1143,-7,0,0,,,,,,
2015,3,12,4,OO,4733,N816SK,SEA,SJC,1510,1545,35,15,1600,123,119,102,697,1742,2,1713,1744,31,0,0,,0,0,28,3,0
2015,2,28,6,OO,2629,N417SW,LAX,ELP,835,829,-6,15,844,117,105,86,715,1110,4,1132,1114,-18,0,0,,,,,,
2015,6,16,2,OO,4786,N613SK,SEA,PHX,740,740,0,25,805,169,165,136,1107,1021,4,1029,1025,-4,0,0,,,,,,
2015,8,25,2,OO,5156,N789SK,IAH,CMH,1300,1411,71,58,1509,157,196,130,986,1819,8,1637,1827,110,0,0,,39,0,0,0,71
2015,12,8,2,WN,933,N496WN,FLL,TPA,645,639,-6,10,649,60,48,33,197,722,5,745,727,-18,0,0,,,,,,
2015,5,8,5,EV,5581,N232PQ,GRK,ATL,615,615,0,13,628,128,125,104,803,912,8,923,920,-3,0,0,,,,,,
2015,8,7,5,DL,849,N316NB,MSY,ATL,615,612,-3,12,624,90,86,65,425,829,9,845,838,-7,0,0,,,,,,
2015,7,20,1,UA,1766,N39475,EWR,TPA,1900,1902,2,42,1944,174,175,129,997,2153,4,2154,2157,3,0,0,,,,,,
2015,4,26,7,EV,5916,N13997,ORD,MOB,1940,1937,-3,15,1952,136,135,104,779,2136,16,2156,2152,-4,0,0,,,,,,
2015,3,30,1,DL,2420,N346NB,JFK,DTW,1630,1631,1,21,1652,134,113,83,509,1815,9,1844,1824,-20,0,0,,,,,,
2015,4,15,3,WN,325,N623SW,MCO,ISP,1535,1535,0,16,1551,150,149,130,971,1801,3,1805,1804,-1,0,0,,,,,,
2015,6,27,6,WN,2201,N273WN,PDX,PHX,1420,1449,29,10,1459,155,152,136,1009,1715,6,1655,1721,26,0,0,,0,0,7,19,0
2015,4,28,2,WN,1815,N480WN,PHX,STL,1235,1237,2,11,1248,165,177,163,1262,1731,3,1720,1734,14,0,0,,,,,,
2015,11,3,2,EV,4094,N11184,IAH,TUL,737,838,61,7,845,92,79,67,429,952,5,909,957,48,0,0,,0,0,48,0,0
2015,10,24,6,MQ,3233,N602MQ,13303,12451,700,655,-5,25,720,80,85,55,335,815,5,820,820,0,0,0,,,,,,
2015,1,6,2,AA,1379,N4XVAA,DFW,TUL,1825,1822,-3,12,1834,60,52,35,237,1909,5,1925,1914,-11,0,0,,,,,,
2015,1,27,2,UA,1596,N76528,DEN,DCA,956,950,-6,10,1000,194,191,175,1476,1455,6,1510,1501,-9,0,0,,,,,,
2015,11,8,7,WN,1863,N627SW,MCO,PIT,1515,1529,14,11,1540,135,120,104,834,1724,5,1730,1729,-1,0,0,,,,,,
2015,4,11,6,US,437,N542UW,PHX,ORD,1520,1827,187,16,1843,206,203,179,1440,2342,8,2046,2350,184,0,0,,0,0,184,0,0
2015,4,3,5,OO,7393,N453SW,SGU,SLC,1140,1138,-2,6,1144,68,60,43,272,1227,11,1248,1238,-10,0,0,,,,,,
2015,1,3,6,US,2085,N544UW,CLT,LAX,945,943,-2,32,1015,328,323,278,2125,1153,13,1213,1206,-7,0,0,,,,,,
2015,3,21,6,EV,4430,N12921,EWR,SAV,1341,1348,7,35,1423,147,148,109,708,1612,4,1608,1616,8,0,0,,,,,,
2015,2,8,7,DL,2563,N317NB,SLC,SNA,1502,1456,-6,15,1511,112,111,91,588,1542,5,1554,1547,-7,0,0,,,,,,
2015,10,9,5,MQ,3257,N537MQ,13930,15370,955,1035,40,19,1054,119,111,89,585,1223,3,1154,1226,32,0,0,,0,0,32,0,0
2015,6,30,2,UA,1002,N14731,IAH,SNA,1240,1321,41,16,1337,204,193,173,1346,1430,4,1404,1434,30,0,0,,0,0,9,21,0
2015,9,21,1,AA,2301,N467AA,ORD,DFW,500,454,-6,11,505,156,137,102,802,647,24,736,711,-25,0,0,,,,,,
2015,11,24,2,MQ,3450,N902MQ,MIA,GNV,2149,2141,-8,17,2158,72,69,48,294,2246,4,2301,2250,-11,0,0,,,,,,
2015,3,31,2,VX,321,N847VA,FLL,LAX,700,654,-6,12,706,350,352,334,2342,940,6,950,946,-4,0,0,,,,,,
2015,10,21,3,MQ,3318,N8EGMQ,15919,13930,600,553,-7,15,608,109,99,73,522,721,11,749,732,-17,0,0,,,,,,
2015,8,7,5,AS,800,N514AS,OGG,SMF,1100,1047,-13,6,1053,297,271,260,2404,1813,5,1857,1818,-39,0,0,,,,,,
2015,9,23,3,WN,2201,N556WN,MCO,SJU,920,918,-2,12,930,170,160,143,1189,1153,5,1210,1158,-12,0,0,,,,,,
2015,5,9,6,US,586,N679AW,DTW,PHX,1745,1801,16,7,1808,259,234,222,1671,1850,5,1904,1855,-9,0,0,,,,,,
2015,5,8,5,AS,870,N529AS,ANC,HNL,1435,1430,-5,8,1438,368,344,332,2777,1810,4,1843,1814,-29,0,0,,,,,,
2015,7,2,4,AA,689,N127UW,PHX,EWR,2155,2153,-2,10,2203,277,277,242,2133,505,25,532,530,-2,0,0,,,,,,
2015,8,7,5,WN,817,N267WN,TPA,DAL,1750,1800,10,18,1818,150,142,121,917,1919,3,1920,1922,2,0,0,,,,,,
2015,11,12,4,EV,4956,N678CA,TVC,DTW,1740,1739,-1,10,1749,64,57,43,207,1832,4,1844,1836,-8,0,0,,,,,,
2015,5,10,7,WN,481,N8660A,DEN,PHX,1245,1242,-3,10,1252,115,97,81,602,1313,6,1340,1319,-21,0,0,,,,,,
2015,12,17,4,WN,621,N283WN,FLL,BWI,855,851,-4,16,907,150,143,122,925,1109,5,1125,1114,-11,0,0,,,,,,
2015,11,16,1,DL,2637,N998AT,ATL,AGS,2124,2122,-2,22,2144,52,55,27,143,2211,6,2216,2217,1,0,0,,,,,,
2015,6,21,7,UA,699,N405UA,LGA,ORD,1700,35,455,20,55,169,133,109,733,144,4,1849,148,419,0,0,,0,0,419,0,0
2015,10,8,4,OO,5639,N750SK,12892,13487,944,943,-1,15,958,223,228,206,1535,1524,7,1527,1531,4,0,0,,,,,,
2015,5,15,5,B6,2217,N192JB,MCO,AUS,729,722,-7,16,738,160,163,143,994,901,4,909,905,-4,0,0,,,,,,
2015,7,28,2,AA,1137,N567AA,MFE,DFW,1740,1730,-10,10,1740,100,89,73,469,1853,6,1920,1859,-21,0,0,,,,,,
2015,8,30,7,UA,1483,N14228,ORD,MCO,1406,1409,3,25,1434,171,187,152,1005,1806,10,1757,1816,19,0,0,,19,0,0,0,0
2015,7,10,5,UA,1900,N38446,PHL,ORD,2023,2038,15,15,2053,142,121,95,678,2128,11,2145,2139,-6,0,0,,,,,,
2015,6,23,2,F9,142,N220FR,SEA,DEN,1950,1959,9,11,2010,150,148,129,1024,2319,8,2320,2327,7,0,0,,,,,,
2015,1,10,6,NK,356,N519NK,SAN,LAS,1520,1510,-10,20,1530,72,74,48,258,1618,6,1632,1624,-8,0,0,,,,,,
2015,2,6,5,DL,686,N911DA,AUS,ATL,1833,1823,-10,12,1835,122,122,104,813,2119,6,2135,2125,-10,0,0,,,,,,
2015,11,25,3,AA,1136,N4XPAA,DSM,DFW,544,542,-2,14,556,131,119,97,624,733,8,755,741,-14,0,0,,,,,,
2015,11,12,4,DL,2599,N327NW,BNA,ATL,1610,1608,-2,10,1618,77,53,36,214,1754,7,1827,1801,-26,0,0,,,,,,
2015,5,21,4,WN,1991,N606SW,LAX,DEN,1305,1306,1,10,1316,140,131,117,862,1613,4,1625,1617,-8,0,0,,,,,,
2015,9,16,3,OO,4688,N161PQ,BOI,LAX,600,559,-1,11,610,135,132,109,674,659,12,715,711,-4,0,0,,,,,,
2015,11,15,7,AA,2055,N161UW,PHL,MIA,735,733,-2,9,742,177,154,142,1013,1004,3,1032,1007,-25,0,0,,,,,,
2015,8,12,3,EV,4511,N26545,ORD,MHT,1845,1842,-3,21,1903,135,139,113,843,2156,5,2200,2201,1,0,0,,,,,,
2015,6,11,4,UA,1222,N30401,SEA,EWR,600,607,7,15,622,314,299,273,2402,1355,11,1414,1406,-8,0,0,,,,,,
2015,11,13,5,OO,3482,N709BR,PDX,SLC,1230,1230,0,20,1250,106,110,78,630,1508,12,1516,1520,4,0,0,,,,,,
2015,12,10,4,EV,4233,N22909,BTV,EWR,1016,1007,-9,57,1104,81,115,50,266,1154,8,1137,1202,25,0,0,,25,0,0,0,0
2015,1,12,1,WN,787,N8329B,STL,PHX,1335,1338,3,6,1344,210,188,175,1262,1539,7,1605,1546,-19,0,0,,,,,,
2015,11,13,5,AA,2036,N733UW,JAX,CLT,1355,1349,-6,8,1357,83,72,51,328,1448,13,1518,1501,-17,0,0,,,,,,
2015,10,28,3,AA,2039,N108UW,11057,13487,2219,2217,-2,21,2238,157,158,133,930,2351,4,2356,2355,-1,0,0,,,,,,
2015,6,7,7,UA,1292,N69840,EWR,IAH,1629,1637,8,12,1649,215,191,170,1400,1839,9,1904,1848,-16,0,0,,,,,,
2015,8,23,7,DL,775,N934DL,MSY,ATL,815,918,63,35,953,85,112,72,425,1205,5,1040,1210,90,0,0,,90,0,0,0,0
2015,8,5,3,WN,1158,N797MX,CMH,MDW,1845,1835,-10,11,1846,75,75,51,283,1837,13,1900,1850,-10,0,0,,,,,,
2015,9,23,3,WN,2713,N493WN,LAX,OAK,2205,2202,-3,7,2209,70,66,53,337,2302,6,2315,2308,-7,0,0,,,,,,
2015,9,9,3,WN,202,N7817J,BNA,AUS,1635,1700,25,10,1710,125,122,107,756,1857,5,1840,1902,22,0,0,,0,0,0,6,16
2015,4,14,2,EV,5174,N838AS,ATL,JAN,1105,1059,-6,16,1115,78,77,59,341,1114,2,1123,1116,-7,0,0,,,,,,
2015,4,8,3,EV,4694,N11184,ELM,ORD,1759,2000,121,19,2019,121,142,103,566,2102,20,1900,2122,142,0,0,,22,0,21,99,0
2015,3,9,1,WN,764,N909WN,MSP,ATL,1615,1616,1,11,1627,145,143,121,907,1928,11,1940,1939,-1,0,0,,,,,,
2015,2,10,2,OO,5614,N707SK,LAX,DFW,947,940,-7,21,1001,183,181,149,1235,1430,11,1450,1441,-9,0,0,,,,,,
2015,7,9,4,VX,879,N530VA,DAL,LAX,1040,1038,-2,8,1046,180,203,181,1246,1147,14,1140,1201,21,0,0,,0,0,21,0,0
2015,8,20,4,AS,693,N413AS,AUS,SEA,630,623,-7,24,647,252,276,238,1770,845,14,842,859,17,0,0,,17,0,0,0,0
2015,10,8,4,WN,3205,N7734H,13204,13495,820,819,-1,10,829,105,96,80,551,849,6,905,855,-10,0,0,,,,,,
2015,7,1,3,UA,468,N479UA,IAH,PDX,1751,1756,5,14,1810,267,246,228,1825,1958,4,2018,2002,-16,0,0,,,,,,
2015,6,18,4,DL,2094,N910DN,ATL,PHL,1925,2132,127,31,2203,135,136,94,666,2337,11,2140,2348,128,0,0,,1,0,55,72,0
2015,8,14,5,OO,7380,N8965E,CDC,SLC,1820,1817,-3,12,1829,60,56,40,221,1909,4,1920,1913,-7,0,0,,,,,,
2015,5,10,7,B6,1347,N637JB,DCA,SJU,800,749,-11,18,807,223,224,202,1554,1129,4,1143,1133,-10,0,0,,,,,,
2015,3,11,3,US,566,N179UW,PHX,MCO,1220,1222,2,22,1244,238,259,230,1849,1934,7,1918,1941,23,0,0,,23,0,0,0,0
2015,10,27,2,AA,1797,N724UW,10792,11057,810,808,-2,8,816,115,109,88,546,944,13,1005,957,-8,0,0,,,,,,
2015,7,1,3,DL,2521,N722TW,SFO,JFK,2255,2259,4,28,2327,338,328,291,2586,718,9,733,727,-6,0,0,,,,,,
2015,2,3,2,AS,835,N581AS,SJC,KOA,935,934,-1,18,952,337,347,325,2384,1317,4,1312,1321,9,0,0,,,,,,
2015,8,13,4,WN,47,N651SW,OAK,DAL,1200,1401,121,6,1407,210,200,190,1468,1917,4,1730,1921,111,0,0,,0,0,111,0,0
2015,2,25,3,B6,635,N375JB,SWF,FLL,1620,1621,1,18,1639,199,211,187,1118,1946,6,1939,1952,13,0,0,,,,,,
2015,3,19,4,MQ,3208,N815MQ,DFW,BIS,1600,1556,-4,9,1605,152,142,131,977,1816,2,1832,1818,-14,0,0,,,,,,
2015,7,12,7,WN,4538,N479WN,SDF,BWI,1450,1509,19,10,1519,90,91,76,495,1635,5,1620,1640,20,0,0,,1,0,10,9,0
2015,11,6,5,AS,573,N625AS,SAN,PDX,630,617,-13,16,633,159,151,131,933,844,4,909,848,-21,0,0,,,,,,
2015,9,25,5,EV,4279,N12136,EWR,GSP,834,840,6,31,911,120,128,93,594,1044,4,1034,1048,14,0,0,,,,,,
2015,5,11,1,AA,184,N3HPAA,SEA,ORD,500,456,-4,13,509,245,241,215,1721,1044,13,1105,1057,-8,0,0,,,,,,
2015,4,17,5,AA,335,N3GEAA,JFK,CLT,820,815,-5,58,913,124,161,95,541,1048,8,1024,1056,32,0,0,,32,0,0,0,0
2015,8,11,2,AA,176,N3GFAA,DFW,DCA,1200,1203,3,36,1239,189,203,147,1192,1606,20,1609,1626,17,0,0,,17,0,0,0,0
2015,1,2,5,WN,4292,N255WN,MDW,STL,2105,2131,26,16,2147,65,74,53,251,2240,5,2210,2245,35,0,0,,9,0,0,26,0
2015,12,6,7,AA,326,N564AA,STL,DFW,1415,1411,-4,9,1420,120,108,86,550,1546,13,1615,1559,-16,0,0,,,,,,
2015,2,6,5,WN,557,N7811F,STL,OMA,2100,2116,16,8,2124,75,71,60,342,2224,3,2215,2227,12,0,0,,,,,,
2015,2,16,1,DL,1741,N363NW,CVG,SLC,825,825,0,46,911,243,252,202,1450,1033,4,1028,1037,9,0,0,,,,,,
2015,12,4,5,WN,1964,N714CB,MKE,LAS,530,530,0,8,538,245,222,204,1524,702,10,735,712,-23,0,0,,,,,,
2015,3,1,7,US,487,N177US,CLT,SAN,750,804,14,42,846,322,354,309,2077,1055,3,1012,1058,46,0,0,,32,0,0,0,14
2015,7,8,3,WN,868,N636WN,CLE,BWI,1540,1537,-3,11,1548,70,70,56,314,1644,3,1650,1647,-3,0,0,,,,,,
2015,5,29,5,DL,2381,N920AT,TLH,ATL,1959,1955,-4,19,2014,79,73,41,223,2055,13,2118,2108,-10,0,0,,,,,,
2015,12,10,4,VX,469,N628VA,LAS,LAX,645,641,-4,14,655,70,68,45,236,740,9,755,749,-6,0,0,,,,,,
2015,12,18,5,AA,526,N748UW,FLL,DCA,1159,1159,0,13,1212,146,128,110,899,1402,5,1425,1407,-18,0,0,,,,,,
2015,1,14,3,WN,484,N488WN,OAK,SLC,1855,1900,5,8,1908,100,92,81,588,2129,3,2135,2132,-3,0,0,,,,,,
2015,10,8,4,UA,1580,N67812,11292,14771,1125,1143,18,13,1156,170,143,121,967,1257,9,1315,1306,-9,0,0,,,,,,
2015,7,9,4,AA,689,N661AW,PHX,EWR,2155,2155,0,16,2211,277,259,238,2133,509,5,532,514,-18,0,0,,,,,,
2015,9,27,7,AA,155,N3ESAA,SFO,LAX,1010,1818,488,13,1831,88,77,55,337,1926,9,1138,1935,477,0,0,,0,0,3,474,0
2015,12,7,1,OO,4617,N449SW,FWA,MSP,735,732,-3,24,756,115,119,87,488,823,8,830,831,1,0,0,,,,,,
2015,5,20,3,F9,409,N953FR,DEN,LAX,2020,2022,2,8,2030,146,146,129,862,2139,9,2146,2148,2,0,0,,,,,,
2015,12,12,6,WN,2127,N949WN,PIT,BWI,1045,1121,36,8,1129,65,56,44,210,1213,4,1150,1217,27,0,0,,0,0,27,0,0
2015,9,20,7,OO,6290,N134SY,SFO,LAX,2135,2134,-1,27,2201,90,98,55,337,2256,16,2305,2312,7,0,0,,,,,,
2015,3,26,4,WN,2404,N497WN,MDW,MCO,1010,1013,3,9,1022,150,155,138,990,1340,8,1340,1348,8,0,0,,,,,,
2015,10,9,5,DL,1343,N922DX,13487,11278,1518,1521,3,10,1531,142,,,931,,,1840,,,1,0,,,,,,
2015,5,19,2,B6,326,N652JB,TPA,JFK,829,824,-5,13,837,164,156,139,1005,1056,4,1113,1100,-13,0,0,,,,,,
2015,1,22,4,AA,2449,N5DEAA,DFW,LAX,1400,1401,1,13,1414,202,189,164,1235,1458,12,1522,1510,-12,0,0,,,,,,
2015,2,8,7,OO,5362,N969SW,SBA,LAX,1657,1644,-13,21,1705,52,58,27,89,1732,10,1749,1742,-7,0,0,,,,,,
